N pessoas,N máquinas usando agua,Vazão Total,Vazão 1,Vazão 2,Vazão 3,Vazamento,Normal,,,Tempo de simulação em segundos,Horário,,,Inicio expedianete,Fim expediente,Meio expediete
5,1,0.29,0.08,0.10,0.10,0,1,,,72810,20:13:30,,,,,
5,0,0.18,0.07,0.06,0.05,0,1,,,72840,20:14:00,,,,,
6,1,0.31,0.10,0.11,0.10,0,1,,,72870,20:14:30,,,,,
5,3,0.45,0.14,0.15,0.15,0,1,,,72900,20:15:00,,,,,
4,3,0.43,0.16,0.12,0.15,0,1,,,72930,20:15:30,,,,,
4,5,0.68,0.23,0.26,0.19,0,1,,,72960,20:16:00,,,,,
5,1,0.28,0.09,0.09,0.11,0,1,,,72990,20:16:30,,,,,
6,0,0.22,0.07,0.07,0.08,0,1,,,73020,20:17:00,,,,,
5,5,0.70,0.24,0.27,0.19,0,1,,,73050,20:17:30,,,,,
6,5,0.69,0.24,0.24,0.21,0,1,,,73080,20:18:00,,,,,
6,4,0.65,0.19,0.25,0.21,0,1,,,73110,20:18:30,,,,,
7,0,0.23,0.09,0.08,0.07,0,1,,,73140,20:19:00,,,,,
8,4,0.74,0.26,0.27,0.21,0,1,,,73170,20:19:30,,,,,
8,1,0.39,0.13,0.13,0.12,0,1,,,73200,20:20:00,,,,,
8,1,0.37,0.14,0.11,0.13,0,1,,,73230,20:20:30,,,,,
8,1,0.43,0.15,0.12,0.16,0,1,,,73260,20:21:00,,,,,
7,2,0.46,0.18,0.14,0.14,0,1,,,73290,20:21:30,,,,,
7,0,0.25,0.08,0.09,0.08,0,1,,,73320,20:22:00,,,,,
7,0,0.27,0.09,0.10,0.08,0,1,,,73350,20:22:30,,,,,
6,1,0.31,0.10,0.11,0.10,0,1,,,73380,20:23:00,,,,,
6,1,0.34,0.11,0.11,0.12,0,1,,,73410,20:23:30,,,,,
5,2,0.42,0.15,0.13,0.13,0,1,,,73440,20:24:00,,,,,
5,2,0.39,0.14,0.15,0.10,0,1,,,73470,20:24:30,,,,,
5,3,0.53,0.19,0.17,0.17,0,1,,,73500,20:25:00,,,,,
5,1,0.33,0.10,0.11,0.11,0,1,,,73530,20:25:30,,,,,
5,0,0.22,0.08,0.05,0.08,0,1,,,73560,20:26:00,,,,,
4,4,0.55,0.18,0.17,0.20,0,1,,,73590,20:26:30,,,,,
5,3,0.44,0.16,0.14,0.14,0,1,,,73620,20:27:00,,,,,
5,0,0.17,0.05,0.06,0.05,0,1,,,73650,20:27:30,,,,,
6,0,0.21,0.08,0.06,0.06,0,1,,,73680,20:28:00,,,,,
7,2,0.47,0.16,0.14,0.16,0,1,,,73710,20:28:30,,,,,
7,3,0.59,0.21,0.19,0.19,0,1,,,73740,20:29:00,,,,,
8,0,0.28,0.08,0.10,0.10,0,1,,,73770,20:29:30,,,,,
8,1,0.38,0.14,0.12,0.12,0,1,,,73800,20:30:00,,,,,
9,1,0.41,0.15,0.12,0.14,0,1,,,73830,20:30:30,,,,,
9,4,0.78,0.25,0.25,0.28,0,1,,,73860,20:31:00,,,,,
8,2,0.53,0.18,0.16,0.20,0,1,,,73890,20:31:30,,,,,
8,2,0.43,0.13,0.13,0.16,0,1,,,73920,20:32:00,,,,,
8,4,0.65,0.21,0.22,0.22,0,1,,,73950,20:32:30,,,,,
7,4,0.68,0.23,0.26,0.20,0,1,,,73980,20:33:00,,,,,
6,4,0.57,0.19,0.18,0.20,0,1,,,74010,20:33:30,,,,,
7,5,0.71,0.21,0.21,0.29,0,1,,,74040,20:34:00,,,,,
6,5,0.67,0.23,0.23,0.21,0,1,,,74070,20:34:30,,,,,
5,4,0.59,0.21,0.21,0.17,0,1,,,74100,20:35:00,,,,,
5,4,0.57,0.18,0.21,0.18,0,1,,,74130,20:35:30,,,,,
5,1,4.30,0.09,0.09,0.11,1,0,,,74160,20:36:00,,,,,
4,3,0.45,0.15,0.16,0.14,0,1,,,74190,20:36:30,,,,,
5,3,0.49,0.15,0.17,0.17,0,1,,,74220,20:37:00,,,,,
6,5,1.70,0.22,0.24,0.23,1,0,,,74250,20:37:30,,,,,
6,1,0.34,0.12,0.12,0.10,0,1,,,74280,20:38:00,,,,,
5,1,0.34,0.12,0.10,0.12,0,1,,,74310,20:38:30,,,,,
5,1,0.26,0.09,0.09,0.08,0,1,,,74340,20:39:00,,,,,
6,3,0.52,0.20,0.15,0.17,0,1,,,74370,20:39:30,,,,,
5,5,0.63,0.25,0.20,0.19,0,1,,,74400,20:40:00,,,,,
6,5,0.73,0.24,0.27,0.22,0,1,,,74430,20:40:30,,,,,
5,3,0.46,0.16,0.16,0.14,0,1,,,74460,20:41:00,,,,,
4,5,0.70,0.21,0.23,0.26,0,1,,,74490,20:41:30,,,,,
4,3,0.39,0.14,0.12,0.12,0,1,,,74520,20:42:00,,,,,
4,2,0.33,0.10,0.12,0.11,0,1,,,74550,20:42:30,,,,,
5,3,0.49,0.17,0.16,0.16,0,1,,,74580,20:43:00,,,,,
5,0,0.22,0.08,0.06,0.08,0,1,,,74610,20:43:30,,,,,
5,1,0.27,0.10,0.08,0.09,0,1,,,74640,20:44:00,,,,,
4,0,0.15,0.05,0.04,0.05,0,1,,,74670,20:44:30,,,,,
5,0,0.20,0.07,0.08,0.06,0,1,,,74700,20:45:00,,,,,
5,1,0.28,0.09,0.09,0.10,0,1,,,74730,20:45:30,,,,,
4,4,0.49,0.17,0.15,0.17,0,1,,,74760,20:46:00,,,,,
4,1,0.27,0.11,0.09,0.08,0,1,,,74790,20:46:30,,,,,
3,3,0.40,0.16,0.12,0.12,0,1,,,74820,20:47:00,,,,,
3,5,0.59,0.23,0.19,0.17,0,1,,,74850,20:47:30,,,,,
3,0,0.11,0.04,0.04,0.03,0,1,,,74880,20:48:00,,,,,
3,1,0.19,0.07,0.06,0.06,0,1,,,74910,20:48:30,,,,,
3,1,0.19,0.06,0.06,0.07,0,1,,,74940,20:49:00,,,,,
4,1,0.25,0.09,0.07,0.08,0,1,,,74970,20:49:30,,,,,
5,2,0.42,0.14,0.16,0.12,0,1,,,75000,20:50:00,,,,,
4,4,0.56,0.18,0.18,0.21,0,1,,,75030,20:50:30,,,,,
5,3,0.50,0.15,0.17,0.17,0,1,,,75060,20:51:00,,,,,
5,1,0.29,0.11,0.09,0.08,0,1,,,75090,20:51:30,,,,,
4,0,0.15,0.05,0.06,0.04,0,1,,,75120,20:52:00,,,,,
4,1,0.23,0.08,0.08,0.07,0,1,,,75150,20:52:30,,,,,
3,3,0.40,0.16,0.13,0.12,0,1,,,75180,20:53:00,,,,,
2,1,0.18,0.06,0.05,0.07,0,1,,,75210,20:53:30,,,,,
2,4,0.45,0.13,0.16,0.15,0,1,,,75240,20:54:00,,,,,
2,4,0.46,0.14,0.18,0.14,0,1,,,75270,20:54:30,,,,,
2,1,0.16,0.06,0.06,0.05,0,1,,,75300,20:55:00,,,,,
1,0,0.04,0.01,0.01,0.01,0,1,,,75330,20:55:30,,,,,
2,5,0.51,0.18,0.17,0.16,0,1,,,75360,20:56:00,,,,,
2,5,0.51,0.15,0.21,0.15,0,1,,,75390,20:56:30,,,,,
2,1,0.15,0.05,0.05,0.05,0,1,,,75420,20:57:00,,,,,
2,3,0.36,0.11,0.14,0.10,0,1,,,75450,20:57:30,,,,,
3,3,0.45,0.16,0.12,0.16,0,1,,,75480,20:58:00,,,,,
3,2,0.33,0.12,0.10,0.11,0,1,,,75510,20:58:30,,,,,
3,4,0.50,0.17,0.13,0.19,0,1,,,75540,20:59:00,,,,,
3,2,0.31,0.09,0.11,0.11,0,1,,,75570,20:59:30,,,,,
3,4,0.50,0.18,0.17,0.16,0,1,,,75600,21:00:00,,,,,
2,5,0.47,0.16,0.15,0.16,0,1,,,75630,21:00:30,,,,,
1,2,0.25,0.09,0.07,0.09,0,1,,,75660,21:01:00,,,,,
1,0,0.04,0.01,0.01,0.01,0,1,,,75690,21:01:30,,,,,
1,2,0.23,0.08,0.08,0.07,0,1,,,75720,21:02:00,,,,,
0,1,0.10,0.03,0.04,0.03,0,1,,,75750,21:02:30,,,,,
0,5,0.43,0.14,0.13,0.16,0,1,,,75780,21:03:00,,,,,
0,2,0.22,0.08,0.06,0.08,0,1,,,75810,21:03:30,,,,,
1,2,0.24,0.07,0.08,0.09,0,1,,,75840,21:04:00,,,,,
1,2,0.22,0.06,0.06,0.09,0,1,,,75870,21:04:30,,,,,
0,2,0.16,0.05,0.06,0.05,0,1,,,75900,21:05:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,75930,21:05:30,,,,,
1,2,0.22,0.06,0.09,0.07,0,1,,,75960,21:06:00,,,,,
1,0,0.04,0.01,0.01,0.02,0,1,,,75990,21:06:30,,,,,
1,5,0.46,0.19,0.14,0.14,0,1,,,76020,21:07:00,,,,,
0,3,0.28,0.09,0.08,0.12,0,1,,,76050,21:07:30,,,,,
1,0,0.04,0.01,0.01,0.01,0,1,,,76080,21:08:00,,,,,
0,4,0.34,0.10,0.11,0.13,0,1,,,76110,21:08:30,,,,,
1,2,0.21,0.07,0.07,0.07,0,1,,,76140,21:09:00,,,,,
0,5,0.44,0.13,0.14,0.17,0,1,,,76170,21:09:30,,,,,
0,2,0.21,0.08,0.06,0.06,0,1,,,76200,21:10:00,,,,,
1,1,0.13,0.05,0.04,0.05,0,1,,,76230,21:10:30,,,,,
1,3,0.33,0.13,0.10,0.10,0,1,,,76260,21:11:00,,,,,
1,5,0.53,0.20,0.16,0.16,0,1,,,76290,21:11:30,,,,,
1,3,0.34,0.13,0.11,0.10,0,1,,,76320,21:12:00,,,,,
0,1,0.08,0.03,0.03,0.03,0,1,,,76350,21:12:30,,,,,
1,4,0.42,0.16,0.15,0.12,0,1,,,76380,21:13:00,,,,,
1,3,0.32,0.10,0.11,0.10,0,1,,,76410,21:13:30,,,,,
2,2,0.25,0.08,0.08,0.09,0,1,,,76440,21:14:00,,,,,
1,5,0.45,0.16,0.14,0.16,0,1,,,76470,21:14:30,,,,,
0,1,0.10,0.03,0.03,0.04,0,1,,,76500,21:15:00,,,,,
0,3,0.31,0.12,0.10,0.10,0,1,,,76530,21:15:30,,,,,
1,1,0.12,0.04,0.05,0.04,0,1,,,76560,21:16:00,,,,,
0,5,0.49,0.18,0.16,0.15,0,1,,,76590,21:16:30,,,,,
0,2,0.19,0.07,0.06,0.06,0,1,,,76620,21:17:00,,,,,
1,2,0.26,0.08,0.09,0.08,0,1,,,76650,21:17:30,,,,,
1,5,0.58,0.21,0.18,0.19,0,1,,,76680,21:18:00,,,,,
1,0,0.04,0.01,0.01,0.01,0,1,,,76710,21:18:30,,,,,
1,0,0.04,0.02,0.01,0.01,0,1,,,76740,21:19:00,,,,,
1,4,0.39,0.13,0.14,0.12,0,1,,,76770,21:19:30,,,,,
0,5,0.40,0.14,0.13,0.13,0,1,,,76800,21:20:00,,,,,
0,3,0.32,0.11,0.12,0.09,0,1,,,76830,21:20:30,,,,,
1,2,0.24,0.07,0.08,0.09,0,1,,,76860,21:21:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,76890,21:21:30,,,,,
1,3,0.32,0.09,0.12,0.11,0,1,,,76920,21:22:00,,,,,
2,1,0.18,0.07,0.05,0.06,0,1,,,76950,21:22:30,,,,,
3,0,0.10,0.04,0.03,0.03,0,1,,,76980,21:23:00,,,,,
3,3,0.39,0.13,0.13,0.13,0,1,,,77010,21:23:30,,,,,
3,0,0.12,0.04,0.04,0.05,0,1,,,77040,21:24:00,,,,,
3,2,0.34,0.11,0.11,0.11,0,1,,,77070,21:24:30,,,,,
3,1,0.21,0.07,0.07,0.07,0,1,,,77100,21:25:00,,,,,
4,2,0.36,0.11,0.12,0.13,0,1,,,77130,21:25:30,,,,,
4,0,0.12,0.04,0.04,0.04,0,1,,,77160,21:26:00,,,,,
4,4,0.49,0.15,0.18,0.16,0,1,,,77190,21:26:30,,,,,
4,4,0.55,0.17,0.21,0.17,0,1,,,77220,21:27:00,,,,,
4,5,0.64,0.18,0.26,0.20,0,1,,,77250,21:27:30,,,,,
5,4,0.56,0.20,0.21,0.15,0,1,,,77280,21:28:00,,,,,
6,5,0.70,0.22,0.26,0.21,0,1,,,77310,21:28:30,,,,,
5,1,0.29,0.09,0.10,0.10,0,1,,,77340,21:29:00,,,,,
4,4,0.55,0.18,0.21,0.16,0,1,,,77370,21:29:30,,,,,
5,2,0.34,0.10,0.13,0.11,0,1,,,77400,21:30:00,,,,,
5,2,0.37,0.13,0.12,0.12,0,1,,,77430,21:30:30,,,,,
5,3,0.47,0.14,0.16,0.16,0,1,,,77460,21:31:00,,,,,
4,3,0.42,0.14,0.12,0.16,0,1,,,77490,21:31:30,,,,,
3,1,0.20,0.07,0.06,0.07,0,1,,,77520,21:32:00,,,,,
4,3,0.45,0.14,0.16,0.15,0,1,,,77550,21:32:30,,,,,
3,2,0.31,0.10,0.10,0.10,0,1,,,77580,21:33:00,,,,,
3,1,0.21,0.07,0.07,0.07,0,1,,,77610,21:33:30,,,,,
3,4,0.56,0.20,0.18,0.17,0,1,,,77640,21:34:00,,,,,
3,2,0.32,0.09,0.11,0.12,0,1,,,77670,21:34:30,,,,,
3,2,0.29,0.11,0.09,0.09,0,1,,,77700,21:35:00,,,,,
4,3,0.48,0.16,0.15,0.16,0,1,,,77730,21:35:30,,,,,
4,4,0.56,0.17,0.20,0.20,0,1,,,77760,21:36:00,,,,,
3,0,0.12,0.04,0.04,0.04,0,1,,,77790,21:36:30,,,,,
3,0,0.13,0.03,0.05,0.05,0,1,,,77820,21:37:00,,,,,
4,1,0.24,0.09,0.08,0.07,0,1,,,77850,21:37:30,,,,,
4,5,0.64,0.18,0.23,0.23,0,1,,,77880,21:38:00,,,,,
4,2,0.30,0.10,0.10,0.10,0,1,,,77910,21:38:30,,,,,
4,3,0.39,0.13,0.12,0.14,0,1,,,77940,21:39:00,,,,,
3,3,0.44,0.17,0.14,0.13,0,1,,,77970,21:39:30,,,,,
3,4,0.51,0.15,0.19,0.17,0,1,,,78000,21:40:00,,,,,
2,1,0.17,0.07,0.06,0.05,0,1,,,78030,21:40:30,,,,,
2,1,0.18,0.06,0.06,0.07,0,1,,,78060,21:41:00,,,,,
3,1,0.21,0.07,0.06,0.08,0,1,,,78090,21:41:30,,,,,
2,2,0.27,0.10,0.08,0.09,0,1,,,78120,21:42:00,,,,,
2,5,0.58,0.19,0.20,0.19,0,1,,,78150,21:42:30,,,,,
2,1,0.18,0.06,0.06,0.06,0,1,,,78180,21:43:00,,,,,
2,5,0.53,0.20,0.17,0.16,0,1,,,78210,21:43:30,,,,,
2,0,0.07,0.02,0.02,0.03,0,1,,,78240,21:44:00,,,,,
1,4,0.37,0.13,0.12,0.13,0,1,,,78270,21:44:30,,,,,
2,3,0.37,0.13,0.13,0.10,0,1,,,78300,21:45:00,,,,,
2,4,0.43,0.13,0.17,0.14,0,1,,,78330,21:45:30,,,,,
3,4,0.53,0.14,0.19,0.20,0,1,,,78360,21:46:00,,,,,
3,3,0.35,0.12,0.12,0.11,0,1,,,78390,21:46:30,,,,,
2,0,0.07,0.02,0.02,0.02,0,1,,,78420,21:47:00,,,,,
2,2,0.27,0.08,0.09,0.10,0,1,,,78450,21:47:30,,,,,
1,2,0.21,0.07,0.07,0.08,0,1,,,78480,21:48:00,,,,,
0,2,0.16,0.05,0.05,0.06,0,1,,,78510,21:48:30,,,,,
0,1,0.11,0.04,0.03,0.04,0,1,,,78540,21:49:00,,,,,
1,1,0.13,0.04,0.04,0.04,0,1,,,78570,21:49:30,,,,,
1,4,0.39,0.16,0.12,0.11,0,1,,,78600,21:50:00,,,,,
0,3,0.26,0.08,0.08,0.10,0,1,,,78630,21:50:30,,,,,
1,3,0.31,0.09,0.09,0.12,0,1,,,78660,21:51:00,,,,,
1,0,0.04,0.02,0.01,0.01,0,1,,,78690,21:51:30,,,,,
1,5,0.48,0.15,0.17,0.15,0,1,,,78720,21:52:00,,,,,
1,0,0.04,0.02,0.01,0.01,0,1,,,78750,21:52:30,,,,,
0,2,0.18,0.07,0.05,0.06,0,1,,,78780,21:53:00,,,,,
1,3,0.34,0.09,0.14,0.12,0,1,,,78810,21:53:30,,,,,
1,4,0.42,0.17,0.12,0.13,0,1,,,78840,21:54:00,,,,,
1,4,0.39,0.12,0.14,0.13,0,1,,,78870,21:54:30,,,,,
1,4,0.45,0.13,0.17,0.16,0,1,,,78900,21:55:00,,,,,
2,5,0.50,0.16,0.15,0.19,0,1,,,78930,21:55:30,,,,,
3,3,0.42,0.14,0.14,0.14,0,1,,,78960,21:56:00,,,,,
3,2,0.30,0.10,0.12,0.08,0,1,,,78990,21:56:30,,,,,
3,0,0.13,0.05,0.04,0.04,0,1,,,79020,21:57:00,,,,,
3,4,0.55,0.19,0.20,0.15,0,1,,,79050,21:57:30,,,,,
2,2,0.25,0.09,0.07,0.09,0,1,,,79080,21:58:00,,,,,
2,1,0.16,0.05,0.06,0.06,0,1,,,79110,21:58:30,,,,,
2,0,0.08,0.02,0.03,0.03,0,1,,,79140,21:59:00,,,,,
2,1,0.17,0.06,0.06,0.06,0,1,,,79170,21:59:30,,,,,
2,5,0.60,0.20,0.20,0.20,0,1,,,79200,22:00:00,,,,,
0,4,0.35,0.11,0.10,0.14,0,1,,,79230,22:00:30,,,,,
0,1,0.09,0.04,0.03,0.03,0,1,,,79260,22:01:00,,,,,
0,4,0.36,0.11,0.10,0.15,0,1,,,79290,22:01:30,,,,,
0,2,0.19,0.07,0.05,0.07,0,1,,,79320,22:02:00,,,,,
0,4,0.42,0.15,0.14,0.13,0,1,,,79350,22:02:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,79380,22:03:00,,,,,
0,3,0.31,0.12,0.10,0.09,0,1,,,79410,22:03:30,,,,,
0,3,0.27,0.09,0.11,0.08,0,1,,,79440,22:04:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,79470,22:04:30,,,,,
0,1,4.08,0.03,0.03,0.03,1,0,,,79500,22:05:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,79530,22:05:30,,,,,
0,1,0.09,0.03,0.03,0.04,0,1,,,79560,22:06:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,79590,22:06:30,,,,,
0,1,0.10,0.03,0.04,0.03,0,1,,,79620,22:07:00,,,,,
0,1,0.10,0.03,0.03,0.04,0,1,,,79650,22:07:30,,,,,
0,4,0.37,0.12,0.12,0.13,0,1,,,79680,22:08:00,,,,,
0,5,0.43,0.15,0.16,0.13,0,1,,,79710,22:08:30,,,,,
0,1,0.10,0.04,0.03,0.03,0,1,,,79740,22:09:00,,,,,
0,3,0.30,0.09,0.11,0.10,0,1,,,79770,22:09:30,,,,,
0,3,0.34,0.10,0.12,0.12,0,1,,,79800,22:10:00,,,,,
0,4,0.38,0.13,0.12,0.14,0,1,,,79830,22:10:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,79860,22:11:00,,,,,
0,3,0.31,0.09,0.10,0.12,0,1,,,79890,22:11:30,,,,,
0,5,0.48,0.17,0.18,0.13,0,1,,,79920,22:12:00,,,,,
0,5,0.49,0.16,0.15,0.19,0,1,,,79950,22:12:30,,,,,
0,3,0.24,0.08,0.08,0.08,0,1,,,79980,22:13:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,80010,22:13:30,,,,,
0,5,0.44,0.13,0.19,0.13,0,1,,,80040,22:14:00,,,,,
0,1,0.10,0.04,0.03,0.03,0,1,,,80070,22:14:30,,,,,
0,2,0.21,0.06,0.07,0.07,0,1,,,80100,22:15:00,,,,,
0,4,0.37,0.12,0.10,0.15,0,1,,,80130,22:15:30,,,,,
0,3,0.27,0.09,0.08,0.10,0,1,,,80160,22:16:00,,,,,
0,4,0.38,0.16,0.11,0.11,0,1,,,80190,22:16:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,80220,22:17:00,,,,,
0,4,0.32,0.11,0.11,0.11,0,1,,,80250,22:17:30,,,,,
0,4,0.40,0.11,0.15,0.13,0,1,,,80280,22:18:00,,,,,
0,3,0.26,0.08,0.08,0.10,0,1,,,80310,22:18:30,,,,,
0,4,0.39,0.11,0.15,0.14,0,1,,,80340,22:19:00,,,,,
0,5,0.53,0.18,0.18,0.17,0,1,,,80370,22:19:30,,,,,
0,1,0.10,0.03,0.04,0.03,0,1,,,80400,22:20:00,,,,,
0,2,0.20,0.06,0.08,0.06,0,1,,,80430,22:20:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,80460,22:21:00,,,,,
0,2,0.19,0.06,0.08,0.05,0,1,,,80490,22:21:30,,,,,
0,5,0.43,0.17,0.13,0.14,0,1,,,80520,22:22:00,,,,,
0,2,0.18,0.07,0.06,0.05,0,1,,,80550,22:22:30,,,,,
0,3,0.24,0.08,0.08,0.08,0,1,,,80580,22:23:00,,,,,
0,4,0.37,0.16,0.11,0.11,0,1,,,80610,22:23:30,,,,,
0,5,0.49,0.15,0.19,0.16,0,1,,,80640,22:24:00,,,,,
0,4,0.33,0.10,0.10,0.13,0,1,,,80670,22:24:30,,,,,
0,3,0.26,0.10,0.08,0.08,0,1,,,80700,22:25:00,,,,,
0,4,0.33,0.11,0.11,0.12,0,1,,,80730,22:25:30,,,,,
0,5,0.47,0.14,0.20,0.13,0,1,,,80760,22:26:00,,,,,
0,4,0.37,0.15,0.12,0.10,0,1,,,80790,22:26:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,80820,22:27:00,,,,,
0,1,0.09,0.03,0.03,0.03,0,1,,,80850,22:27:30,,,,,
0,4,0.39,0.13,0.15,0.11,0,1,,,80880,22:28:00,,,,,
0,5,0.48,0.14,0.14,0.19,0,1,,,80910,22:28:30,,,,,
0,3,0.27,0.10,0.08,0.09,0,1,,,80940,22:29:00,,,,,
0,4,0.42,0.11,0.15,0.15,0,1,,,80970,22:29:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,81000,22:30:00,,,,,
0,2,0.20,0.08,0.06,0.06,0,1,,,81030,22:30:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,81060,22:31:00,,,,,
0,1,0.09,0.03,0.03,0.03,0,1,,,81090,22:31:30,,,,,
0,4,0.40,0.11,0.14,0.15,0,1,,,81120,22:32:00,,,,,
0,5,0.46,0.14,0.14,0.19,0,1,,,81150,22:32:30,,,,,
0,4,0.43,0.15,0.14,0.15,0,1,,,81180,22:33:00,,,,,
0,1,0.10,0.04,0.03,0.04,0,1,,,81210,22:33:30,,,,,
0,1,0.10,0.03,0.03,0.04,0,1,,,81240,22:34:00,,,,,
0,4,0.44,0.15,0.15,0.13,0,1,,,81270,22:34:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,81300,22:35:00,,,,,
0,3,0.29,0.08,0.12,0.09,0,1,,,81330,22:35:30,,,,,
0,2,0.19,0.07,0.05,0.07,0,1,,,81360,22:36:00,,,,,
0,1,0.09,0.03,0.03,0.03,0,1,,,81390,22:36:30,,,,,
0,1,0.10,0.03,0.04,0.03,0,1,,,81420,22:37:00,,,,,
0,5,0.53,0.17,0.19,0.17,0,1,,,81450,22:37:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,81480,22:38:00,,,,,
0,3,0.25,0.09,0.08,0.08,0,1,,,81510,22:38:30,,,,,
0,5,0.51,0.14,0.17,0.20,0,1,,,81540,22:39:00,,,,,
0,1,0.08,0.03,0.03,0.03,0,1,,,81570,22:39:30,,,,,
0,1,0.10,0.03,0.03,0.04,0,1,,,81600,22:40:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,81630,22:40:30,,,,,
0,3,0.26,0.09,0.09,0.08,0,1,,,81660,22:41:00,,,,,
0,5,0.46,0.16,0.17,0.13,0,1,,,81690,22:41:30,,,,,
0,3,0.28,0.08,0.12,0.09,0,1,,,81720,22:42:00,,,,,
0,2,0.19,0.06,0.07,0.05,0,1,,,81750,22:42:30,,,,,
0,1,0.10,0.04,0.03,0.03,0,1,,,81780,22:43:00,,,,,
0,1,0.10,0.03,0.04,0.03,0,1,,,81810,22:43:30,,,,,
0,5,0.47,0.13,0.15,0.19,0,1,,,81840,22:44:00,,,,,
0,4,0.41,0.13,0.12,0.16,0,1,,,81870,22:44:30,,,,,
0,2,0.19,0.05,0.06,0.07,0,1,,,81900,22:45:00,,,,,
0,5,0.53,0.17,0.19,0.17,0,1,,,81930,22:45:30,,,,,
0,1,0.09,0.03,0.04,0.03,0,1,,,81960,22:46:00,,,,,
0,1,0.10,0.03,0.04,0.03,0,1,,,81990,22:46:30,,,,,
0,1,0.09,0.04,0.03,0.03,0,1,,,82020,22:47:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,82050,22:47:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,82080,22:48:00,,,,,
0,4,0.43,0.14,0.15,0.13,0,1,,,82110,22:48:30,,,,,
0,2,0.18,0.06,0.06,0.07,0,1,,,82140,22:49:00,,,,,
0,2,0.21,0.08,0.07,0.07,0,1,,,82170,22:49:30,,,,,
0,3,0.31,0.11,0.08,0.12,0,1,,,82200,22:50:00,,,,,
0,3,0.29,0.12,0.10,0.08,0,1,,,82230,22:50:30,,,,,
0,1,0.09,0.04,0.03,0.03,0,1,,,82260,22:51:00,,,,,
0,4,0.40,0.12,0.15,0.13,0,1,,,82290,22:51:30,,,,,
0,5,0.51,0.17,0.18,0.16,0,1,,,82320,22:52:00,,,,,
0,3,0.26,0.11,0.08,0.08,0,1,,,82350,22:52:30,,,,,
0,3,0.32,0.10,0.09,0.12,0,1,,,82380,22:53:00,,,,,
0,3,0.24,0.08,0.08,0.08,0,1,,,82410,22:53:30,,,,,
0,3,0.27,0.09,0.09,0.09,0,1,,,82440,22:54:00,,,,,
0,4,0.37,0.10,0.12,0.14,0,1,,,82470,22:54:30,,,,,
0,3,0.32,0.12,0.12,0.08,0,1,,,82500,22:55:00,,,,,
0,5,0.44,0.13,0.19,0.13,0,1,,,82530,22:55:30,,,,,
0,2,0.16,0.06,0.05,0.05,0,1,,,82560,22:56:00,,,,,
0,2,0.18,0.06,0.06,0.07,0,1,,,82590,22:56:30,,,,,
0,1,0.10,0.03,0.03,0.03,0,1,,,82620,22:57:00,,,,,
0,4,0.41,0.14,0.15,0.12,0,1,,,82650,22:57:30,,,,,
0,2,0.20,0.06,0.07,0.07,0,1,,,82680,22:58:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,82710,22:58:30,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,82740,22:59:00,,,,,
0,1,0.10,0.03,0.03,0.04,0,1,,,82770,22:59:30,,,,,
0,2,0.16,0.05,0.05,0.05,0,1,,,82800,23:00:00,,,,,
0,0,0.00,0.00,0.00,0.00,0,1,,,82830,23:00:30,,,,,
0,5,0.44,0.13,0.17,0.14,0,1,,,82860,23:01:00,,,,,
0,2,0.19,0.05,0.08,0.06,0,1,,,82890,23:01:30,,,,,
0,3,0.27,0.08,0.10,0.09,0,1,,,82920,23:02:00,,,,,
0,4,0.35,0.11,0.11,0.12,0,1,,,82950,23:02:30,,,,,
0,4,0.34,0.12,0.10,0.13,0,1,,,82980,23:03:00,,,,,
0,1,0.08,0.03,0.03,0.03,0,1,,,83010,23:03:30,,,,,
0,2,0.19,0.06,0.08,0.05,0,1,,,83040,23:04:00,,,,,
0,5,0.48,0.20,0.14,0.14,0,1,,,83070,23:04:30,,,,,
0,4,0.41,0.13,0.16,0.12,0,1,,,83100,23:05:00,,,,,
0,3,0.30,0.11,0.10,0.10,0,1,,,83130,23:05:30,,,,,
0,4,0.32,0.11,0.11,0.11,0,1,,,83160,23:06:00,,,,,
0,3,0.28,0.09,0.09,0.11,0,1,,,83190,23:06:30,,,,,
